,File name,Name,text_clean,tag,nationality
1022,Kwasi_Wiredu.txt,Kwasi Wiredu,african work contributed conceptual decolonisation african thought,['work'],african
1023,Kūkai.txt,Kūkai,accordingly kūkais birthday commemorated june 15 modern time lunar date convert 27 july 774 julian calendar anniversary date affected switch gregorian calendar 1582 similarly recorded date death second year jōwa era 21st day lunar month 22 april 835 known posthumously nihongokōbō daishi弘法大師the grand master propagated dharma japanese buddhist monk calligrapher poet founded esoteric shingon school buddhism travelled china studied tangmi monk huiguo returning japan founded shingon—the japanese branch vajrayana buddhism blessing emperor kūkai able preach shingon teaching shingon temple like influential monk kūkai oversaw public work construction mount kōya chosen holy site spent later year death 835 ce,"['known', 'school', 'influential', 'poet', 'later', 'modern', 'year', 'death', 'founded', 'public', 'studied', 'day']",japanese
1024,L._Jonathan_Cohen.txt,L. Jonathan Cohen,usually cited british fellow praelector 1957ndash90 senior tutor 1985ndash90 queen college oxford british academy reader humanity university oxford 1982ndash84,"['university', 'british', 'oxford', 'academy', 'cited', 'fellow', 'usually']",british
1025,L._Susan_Stebbing.txt,L. Susan Stebbing,british belonged 1930s generation analytic founder 1933 journal analysis woman hold chair united kingdom female president humanist uk,"['founder', 'british', 'united', 'woman', 'president', 'analytic']",british
1026,Lady_Anne_Finch_Conway.txt,Lady Anne Finch Conway,work tradition cambridge platonist influence gottfried leibniz conways thought deeply original form rationalist hallmark gynocentric concern pattern lead think unique seventeenthcentury system,"['thought', 'influence', 'tradition', 'form', 'cambridge']",english
1027,Lady_Mary_Shepherd.txt,Lady Mary Shepherd,scottish published philosophical book 1824 1827 according robert blakey entry history mind exercised considerable influence edinburgh day,"['philosophical', 'influence', 'published', 'scottish']",scottish
1028,Lao_Zi.txt,Lao Zi,li,[],
1029,Laurens_Perseus_Hickok.txt,Laurens Perseus Hickok,divine born bethel connecticut,['born'],american
1030,Leo_Löwenthal.txt,Leo Löwenthal,sociologist usually associated frankfurt school,"['sociologist', 'usually']",german
1031,Leo_Mikhailovich_Lopatin.txt,Leo Mikhailovich Lopatin,mikhailovich lopatin russian head moscow psychological society formal liquidation society soviet revolution 1917 lopatin fell victim policy soviet reform caused widespread famine 1920 died malnourishment exhaustion,"['russian', 'society', 'revolution', 'died']",soviet
1032,Leo_Strauss.txt,Leo Strauss,oct 2007 pp 587–612the distinction esoteric exoteric writingreopening quarrel ancient modern,[],
1033,Leo_Tolstoy.txt,Leo Tolstoy,ɪvʲɪtɕ tɐlˈstojiparulev nikolayevich tolstoyogg oldstyledate9 september182828 augustsnd oldstyledate20 november19107 november usually referred leo tolstoy russian writer regarded greatest author time received nomination nobel prize literature year 1902 1906 nobel peace prize 1901 1902 1909 won major controversy,"['writer', 'year', 'major', 'russian', 'literature', 'regarded', 'greatest', 'referred', 'prize', 'usually']",english
1034,Leon_Brunschvicg.txt,Leon Brunschvicg,idealist cofounded revue métaphysique et morale xavier leon élie halévy 1893,[],french
1035,Leon_Chwistek.txt,Leon Chwistek,polish avantgarde painter theoretician modern art literary critic logician mathematician,"['modern', 'literary']",polish
1036,Leon_Petrazycki.txt,Leon Petrazycki,polish legal scholar sociologist considered important forerunner sociology law,"['considered', 'important', 'legal', 'sociology']",polish
1037,Leon_Trotsky.txt,Leon Trotsky,better known leon trotskyefnlangruslinks noлев давидович троцкийlev davidovich trotskiypˈlʲef ˈtrotskʲɪjaruleon trotskyogg languklink noлев давидович троцький transliterated lyev trotski trotskij trockij trotzky ukrainianrussian marxist revolutionary political theorist politician ideologically communist developed variant marxism known trotskyism,"['known', 'political', 'theorist', 'marxist', 'developed']",
1038,Leonard_Nelson.txt,Leonard Nelson,spelt mathematician critical socialist neofriesian school neokantianism friend mathematician david hilbert devised grelling–nelson paradox 1908 related idea autological word kurt grelling,"['school', 'mathematician', 'idea', 'critical']",german
1039,Leonard_Trelawny_Hobhouse.txt,Leonard Trelawny Hobhouse,british liberal political theorist sociologist considered leading earliest proponent social liberalism work culminating famous book liberalism occupy seminal position canon new liberalism worked academic journalist played key role establishment sociology academic discipline 1907 shared edward westermarck distinction professor sociology appointed united kingdom university london founder editor sociological review sister emily hobhouse british welfare activist,"['university', 'political', 'professor', 'book', 'social', 'considered', 'founder', 'british', 'theorist', 'new', 'leading', 'united', 'academic', 'famous', 'worked', 'role', 'key', 'sociology', 'position']",british
1040,Leonardo_Boff.txt,Leonardo Boff,born genézio darci boff brazilian theologian writer catholic priest known active support latin liberation theology currently serf professor emeritus ethic religion ecology rio janeiro state university 2001 received right livelihood award inspiring insight practical work help people realise link human spirituality social justice environmental stewardship,"['known', 'work', 'professor', 'social', 'born', 'state', 'catholic', 'human', 'priest', 'latin', 'right', 'emeritus', 'active']",latin
1041,Leonardo_da_Vinci.txt,Leonardo da Vinci,polymath high renaissance active painter draughtsman engineer scientist theorist sculptor architectsfnkemp2003 fame initially rested achievement painter known notebook drawing note variety subject including anatomy astronomy botany cartography painting paleontology leonardo genius epitomized renaissance humanist idealsfnheydenreich2020 collective work compose contribution later generation artist matched younger contemporary michelangelosfnkemp2003sfnheydenreich2020,"['known', 'later', 'contribution', 'including', 'renaissance', 'polymath', 'active']",italian
1042,Leopold_Kronecker.txt,Leopold Kronecker,mathematician worked number theory algebra logic criticized georg cantor work set theory quoted harvtxtweber1893 having said langdedie ganzen zahlen hat der liebe gott gemacht alles andere ist menschenwerk translation gray footnote gray attribute quote weber 189192 19 quoting lecture kronecker 1886citation lastgray firstjeremy authorlinkjeremy gray year2008 titleplatos ghost modernist transformation mathematics publisherprinceton university press page153 isbn9781400829040 urlhttpsbooksgooglecombooksidldzseiuzbsicq22godmadetheintegers2callelseistheworkofman22,"['work', 'university', 'mathematician', 'mathematics', 'number', 'worked']",german
1043,Leslie_Stephen.txt,Leslie Stephen,author critic historian biographer mountaineer father virginia woolf vanessa bell,['father'],english
1044,Leszek_Kołakowski.txt,Leszek Kołakowski,polish historian idea best known critical analysis marxist thought especially threevolume history main current marxism later work kolakowski increasingly focused religious question 1986 jefferson lecture asserted learn history order know behave succeed know,"['known', 'best', 'history', 'historian', 'later', 'marxist', 'religious', 'critical', 'order']",polish
1045,Leucippus.txt,Leucippus,reported ancient source earliest develop theory atomism—the idea composed entirely various imperishable indivisible element called atom leucippus appears master pupil democritus touted originator atomic theory,"['theory', 'called', 'ancient', 'idea']",greek
1046,Lev_Shestov.txt,Lev Shestov,born yehuda leib shvartsman russian existentialist known despair penultimate word born kiev oldstyledatefebruary 121866january 31 emigrated france 1921 fleeing aftermath october revolution lived paris death november 19 1938,"['known', 'born', 'death', 'russian', 'lived', 'paris', 'france']",russian
1047,Lev_Vygotsky.txt,Lev Vygotsky,soviet psychologist known work psychological development child published diverse range subject multiple view perspective changed year student alexander luria kharkiv school psychology,"['known', 'work', 'school', 'published', 'development']",soviet
1048,Lewis_Carroll.txt,Lewis Carroll,better known pen lewis carroll writer childrens fiction notably alices adventure wonderland sequel lookingglass noted facility word play logic fantasy poem jabberwocky hunting snark classified genre literary nonsense mathematician photographer inventor anglican deacon,"['known', 'writer', 'literary', 'noted']",english
1049,Lewis_H._Morgan.txt,Lewis H. Morgan,pioneering anthropologist social theorist worked railroad lawyer best known work kinship social structure theory social evolution ethnography iroquois interested hold society proposed concept earliest human domestic institution matrilineal clan patriarchal family,"['known', 'work', 'best', 'social', 'theorist', 'human', 'concept', 'worked']",american
1050,Liang_Qichao.txt,Liang Qichao,chinese social political activist journalist intellectual lived late qing dynasty early republic china thought significant influence political reformation modern china inspired chinese scholar activist writing reform movementssfnbxiao2002 translation western japanese book chinese introduced new theory idea inspired young activist,"['political', 'social', 'early', 'modern', 'new', 'intellectual', 'thought', 'influence', 'chinese', 'lived', 'western', 'significant', 'late']",japanese
1051,Lie_Yukou.txt,Lie Yukou,considered author daoist book liezi us honorific,"['book', 'author', 'considered']",
1052,Linji_Yixuan.txt,Linji Yixuan,,[],
1053,Linus_Pauling.txt,Linus Pauling,chemist biochemist chemical engineer peace activist author educator published 1200 paper book 850 dealt scientific topic new scientist called 20 greatest scientist time 2000 rated 16th important scientist history anchornobelsfor scientific work pauling awarded nobel prize chemistry 1954 peace activism awarded nobel peace prize 1962 people won nobel prize people awarded nobel prize different field marie curie,"['important', 'called', 'published', 'scientific', 'scientist', 'greatest', 'prize']",american
1054,Liu_An.txt,Liu An,han dynasty chinese prince ruling huainan kingdom advisor nephew emperor wu han best known editing huainanzi compendium daoist confucianist legalist teaching credited inventing tofu early text represent liu way authoreditor respected philosophical symposium bumbling rebel took life avoid arrest successful daoist adept transformed xian rose air escape prosecution trumpedup charge treason flew eternal life,"['known', 'philosophical', 'best', 'early', 'life', 'chinese']",chinese
1055,Liu_Shaoqi.txt,Liu Shaoqi,chinese revolutionary politician theorist chairman npc standing committee 1954 1959 vice chairman communist party china 1956 1966 chairman people republic china jure head state 1959 1968 implemented policy economic reconstruction china,['chinese'],chinese
1056,Lon_L._Fuller.txt,Lon L. Fuller,legal criticized legal positivism defended secular procedural form natural law theory fuller professor law harvard university year noted law contribution jurisprudence law contract debate 1958 prominent british legal h l hart harvard law review important framing modern conflict legal positivism natural law theory widely discussed 1964 book morality law fuller argues system law contain internal morality imposes individual presumptive obligation obedience robert s summer said 1984 fuller important legal theorist year,"['university', 'professor', 'book', 'law', 'important', 'modern', 'british', 'prominent', 'legal', 'widely', 'natural', 'noted', 'form']",american
1057,Longinus_(literature).txt,Longinus (literature),romanera work literary criticism dated 1st century ad author unknown conventionally referred regarded classic work aesthetic effect good writing treatise highlight example good bad writing previous millennium focusing particularly lead sublime,"['work', 'century', 'author', 'literary', 'writing', 'regarded', 'referred']",greek
1058,Lorenz_Oken.txt,Lorenz Oken,naturalist botanist biologist ornithologist,[],german
1059,Lorenzo_Valla.txt,Lorenzo Valla,renaissance humanist rhetorician educator scholar catholic priest best known historicalcritical textual analysis proved donation constantine forgery attacking undermining presumption temporal power claimed papacy subsequently trial catholic inquisition 1444 saved king naples alfonso v aragon,"['known', 'best', 'catholic', 'renaissance']",italian
1060,Lorraine_Code.txt,Lorraine Code,professor emerita york university toronto ontario canada fellow royal society canada principal area research feminist epistemology politics knowledge,"['university', 'professor', 'society', 'research', 'epistemology', 'fellow']",
1061,Louis_Althusser.txt,Louis Althusser,marxist born algeria studied école normale supérieure paris eventually professor,"['professor', 'born', 'marxist', 'studied']",french
1062,Louis_Couturat.txt,Louis Couturat,logician mathematician linguist couturat pioneer constructed language ido,['language'],french
1063,Louis_Gabriel_Ambroise_de_Bonald.txt,Louis Gabriel Ambroise de Bonald,counterrevolutionary politician mainly remembered developing theoretical framework sociology emerge,['sociology'],french
1064,Louis_Lavelle.txt,Louis Lavelle,considered greatest metaphysicians twentieth century magnum opus la dialectique léternel présent systematic metaphysical work lavelles principal work include lêtre lacte du temp et leternité lâme humaine,"['considered', 'greatest']",french
1065,Louis_de_La_Forge.txt,Louis de La Forge,tractatus mente humana expounded doctrine occasionalism born la flèche died saumur friend descartes able interpreter cartesianism,"['born', 'died', 'doctrine']",french
1066,Lu_Jiuyuan.txt,Lu Jiuyuan,chinese writer founded school universal mind second influential neoconfucian school contemporary main rival zhu xi,"['school', 'writer', 'influential', 'chinese', 'contemporary', 'founded']",chinese
1067,"Luc_de_Clapiers,_marquis_de_Vauvenargues.txt","Luc de Clapiers, marquis de Vauvenargues",writer moralist died age 31 broken health having published year prior—anonymously—a collection essay aphorism encouragement voltaire friend received public notice 1797 1857 aphorism popular history literature significance lie chiefly friendship voltaire,"['writer', 'history', 'year', 'published', 'age', 'public', 'died']",french
1068,Luce_Irigaray.txt,Luce Irigaray,belgianborn feminist linguist psycholinguist psychoanalyst cultural theorist examined us misuse language relation woman discus lacans work political economy elemental passion read response merleau‐pontys article “the intertwining—the chiasm” visible invisible forgetting air martin heidegger irigaray critique heidegger emphasis element earth ground life speech oblivion forgetting air,"['work', 'political', 'life', 'theorist', 'language', 'cultural']",french
1069,Lucian.txt,Lucian,ancient satirist rhetorician pamphleteer best known characteristic tongueincheek style frequently ridiculed superstition religious practice belief paranormal extant work written entirely ancient,"['known', 'best', 'ancient', 'religious', 'written']",greek
1070,Lucien_Goldmann.txt,Lucien Goldmann,sociologist jewishromanian origin professor ehess paris marxist theorist wife sociologist annie goldmann,"['professor', 'marxist', 'sociologist']",french
1071,Lucien_Lévy-Bruhl.txt,Lucien Lévy-Bruhl,scholar trained furthered anthropology contribution budding field sociology ethnology primary field study involved primitive mentality,"['scholar', 'study', 'field', 'sociology']",french
1072,Lucilio_Vanini.txt,Lucilio Vanini,work styled physician freethinker significant representative intellectual libertinism modern thinker viewed universe entity governed natural law early literate proponent biological evolution maintaining human ape common ancestor executed toulouse,"['early', 'modern', 'intellectual', 'physician', 'natural', 'significant']",italian
1073,Lucio_Colletti.txt,Lucio Colletti,western marxist colletti started known outside italy long interview marxist historian perry anderson published new left review 1974,"['known', 'historian', 'new', 'published', 'marxist', 'western']",italian
1074,Lucretius.txt,Lucretius,roman poet known work philosophical poem rerum natura didactic work tenet epicureanism usually translated nature thing lucretius credited originating concept threeage formalised 1836 c j thomsen,"['known', 'work', 'philosophical', 'poet', 'roman', 'concept', 'nature', 'usually']",roman
1075,Lucrezia_Marinella.txt,Lucrezia Marinella,poet author advocate woman right best known writing nobility excellence woman defect vice men,"['known', 'best', 'writing']",italian
1076,Ludovico_Silva.txt,Ludovico Silva,venezuelan poet marxist developed account ideology symbolic surplus,"['poet', 'marxist', 'developed']",venezuelan
1077,Ludwig_Andreas_Feuerbach.txt,Ludwig Andreas Feuerbach,anthropologist best known book essence christianity provided critique christianity strongly influenced generation later thinker including charles darwin karl marx friedrich engels richard wagner friedrich nietzsche,"['known', 'book', 'best', 'later', 'including', 'influenced']",german
1078,Ludwig_Binswanger.txt,Ludwig Binswanger,swiss psychiatrist pioneer field existential psychology parent robert johann binswanger bertha hasenclever robert germanjewish father ludwig elieser binswanger founder 1857 bellevue sanatorium kreuzlingen robert brother otto binswanger professor psychiatry university jena,"['university', 'professor', 'father', 'field']",germanjewish
1079,Ludwig_Boltzmann.txt,Ludwig Boltzmann,austrian physicist greatest achievement development statistical mechanic statistical explanation second law thermodynamics 1877 provided current definition entropy s krm b ln omega interpreted measure statistical disorder systemcite book,"['book', 'law', 'development', 'greatest', 'physicist']",austrian
1080,Ludwig_Büchner.txt,Ludwig Büchner,physiologist physician exponent 19thcentury scientific materialism,"['physician', 'scientific']",german
1081,Ludwig_Klages.txt,Ludwig Klages,psychologist graphologist poet writer lecturer twotime nominee nobel prize literature germanic world considered important thinker 20th centurysfnlagora2014 began career research chemist according family wish soon returned passion poetry classical study held post university munich 1905 founded langdepsychodiagnostisches seminaritalicsno forced close 1914 outbreak world war 1915 klages moved neutral switzerland following decade mature philosophical work written klages died 1956sfnjosephsonstorm2017p213,"['university', 'philosophical', 'considered', 'important', 'world', 'research', '20th', 'founded', 'prize', 'career', 'held', 'classical', 'died']",german
1082,Ludwig_Landgrebe.txt,Ludwig Landgrebe,austrian phenomenologist professor grandfather awardwinning actor max landgrebe,['professor'],german
1083,Ludwig_Wittgenstein.txt,Ludwig Wittgenstein,tyne ipadeˈluːtvɪç joˈhan ˈjoːzɛf ˈvɪtɡn̩ʃtaɪnlang 26 april 1889 – 29 april 1951 austrianbritish worked primarily logic mathematics mind language,"['–', 'worked']",
1084,Ludwig_von_Bertalanffy.txt,Ludwig von Bertalanffy,austrian biologist known founder general system theory interdisciplinary practice describes system interacting component applicable biology cybernetics field bertalanffy proposed classical law thermodynamics applied closed system necessarily open system living thing mathematical model organism growth time published 1934 use today,"['known', 'theory', 'published', 'classical']",austrian
1085,Ludwik_Fleck.txt,Ludwik Fleck,polish israeli physician biologist did important work epidemic typhus lwów poland rudolf weigl 1930s developed concept denkstil denkkollektiv,"['work', 'important', 'physician', 'developed']",polish
1086,Luigi_Ferri.txt,Luigi Ferri,born bologna,['born'],italian
1087,Luis_de_Molina.txt,Luis de Molina,spanish jesuit priest scholastic staunch defender free controversy human liberty god grace theology known molinism,"['known', 'theology', 'human', 'priest', 'spanish']",spanish
1088,Luitzen_Egbertus_Jan_Brouwer.txt,Luitzen Egbertus Jan Brouwer,ɛɣˈbɛrtəs jɑn ˈbrʌu̯ərlang 27 february 1881 – 2 december 1966 usually cited l e j brouwer known friend bertus dutch mathematician worked topology set theory measure theory complex analysis regarded greatest mathematician 20th centurygillies d “brouwer’s mathematics” erkenntnis vol 15 1 springer 1980 pp 105–26 httpwwwjstororgstable20010688,"['known', 'theory', 'mathematician', '–', 'regarded', '20th', 'worked', 'greatest', 'cited', 'usually']",dutch
1089,Lynne_Rudder_Baker.txt,Lynne Rudder Baker,author time death distinguished professor university massachusetts amherst,"['university', 'professor', 'time', 'death']",american
1090,Lysander_Spooner.txt,Lysander Spooner,individualist anarchist abolitionist entrepreneur essayist legal theorist pamphletist political unitarian writer member international,"['political', 'writer', 'member', 'legal']",american
1091,Lyubov_Axelrod.txt,Lyubov Axelrod,исаа́ковна аксельро́д penname langruортодо́кс 1868 – 1946 russian revolutionary marxist art theoretician,"['russian', 'art', 'marxist', '–']",russian
1092,M.N.Roy.txt,M.N.Roy,born indian communist revolutionary radical activist political theorist noted 20th century roy founder mexican communist party communist party india delegate congress communist international russia aide china following rise joseph stalin roy left mainline communist movement pursue independent radical politics 1940 vinay roy instrumental formation radical democratic party organisation played leading role decade 1940s,"['political', 'born', 'founder', 'movement', 'leading', '20th', 'noted', 'role', 'indian', 'activist']",indian
1093,Madeleine_de_Scudéry.txt,Madeleine de Scudéry,known simply writer,['known'],french
1094,Madhava_of_Sangamagrama.txt,Madhava of Sangamagrama,hindu mathematician astronomer town believed presentday kallettumkara aloor panchayath irinjalakuda thrissur district kerala india considered founder kerala school astronomy mathematics greatest mathematicianastronomers middle age madhava pioneering contribution study infinite series calculus trigonometry geometry algebra use infinite series approximation range trigonometric function called decisive step onward finite procedure ancient mathematics treat limitpassage infinity,"['school', 'considered', 'mathematician', 'founder', 'study', 'called', 'ancient', 'mathematics', 'greatest']",india
1095,Mahatma_Gandhi.txt,Mahatma Gandhi,indian lawyer anticolonial nationalist political ethicist employed nonviolent resistance lead successful campaign india independence british rule turn inspire movement civil right freedom world honorific mahātmā applied 1914 south africa used world,"['political', 'british', 'indian']",indian
1096,Mahavira.txt,Mahavira,known 24th tirthankara jainism spiritual successor 23rd tirthankara parshvanathasfnheehs2002p90 mahavira born early 6th century bce royal jain family bihar india mother trishala father siddhartha lay devotee parshvanatha mahavira abandoned worldly possession age 30 left home pursuit spiritual awakening ascetic mahavira practiced intense meditation severe austerity half year attained kevala gyan preached 30 year attained moksha 6th century bce year varies sect,"['known', 'century', 'born', 'early', 'year', 'age']",india
1097,Maimonides.txt,Maimonides,commonly known maimonides referred acronym rambam medieval sephardic prolific influential torah scholar middle age time preeminent astronomer physician serving personal physician saladin born córdoba almoravid empire passover eve 1138 worked rabbi physician morocco egypt died egypt 12 december 1204 body taken lower galilee buried tiberias,"['known', 'influential', 'born', 'physician', 'worked', 'referred', 'commonly', 'died']",jewish
1098,Maine_de_Biran.txt,Maine de Biran,usually known,"['known', 'usually']",french
1099,Malcolm_Budd.txt,Malcolm Budd,british,['british'],british
1100,Mani_(prophet).txt,Mani (prophet),iranian origin prophet founder manichaeism religion late antiquity strongly influenced gnosticism widespread longer prevalent mani born near seleuciactesiphon babylonia time parthian empire seven major work written syriac eighth dedicated sasanian emperor shapur written middle persian died gundeshapur,"['born', 'founder', 'time', 'religion', 'major', 'influenced', 'written', 'late', 'died']",persian
1101,Mao_Zedong.txt,Mao Zedong,paramount leader people republic china,['leader'],china
1102,Marcel_Gauchet.txt,Marcel Gauchet,2006 pp 33–50 esp p 39classical republicanism,[],
1103,Marcel_Proust.txt,Marcel Proust,novelist critic essayist wrote monumental novel search lost time originally published seven volume 1913 1927 considered critic writer influential author 20th century,"['influential', 'considered', 'wrote', 'published', '20th', 'essayist']",french
1104,Marcion_of_Sinope.txt,Marcion of Sinope,early christian theologian evangelist marcion preached benevolent god gospel sent jesus christ world savior true supreme different opposed malevolent demiurge creator god identified hebrew god old testament,"['early', 'world', 'christian', 'god']",
1105,Marcus_Aurelius.txt,Marcus Aurelius,roman emperor 161 180 stoic ruler known good emperor emperor pax romana age relative peace stability roman empire served roman consul 140 145 161,"['known', 'age', 'roman', 'served']",roman
1106,Margaret_Cavendish.txt,Margaret Cavendish,poet scientist fiction writer playwright wrote period woman writer remained anonymous,"['writer', 'wrote', 'period']",english
1107,Margaret_Fell.txt,Margaret Fell,founder religious society friend known popularly mother quakerism considered valiant early quaker preacher missionary daughter isabel yeamans sarah fell leading quaker,"['known', 'considered', 'founder', 'early', 'leading', 'religious', 'society']",
1108,Marie_de_Gournay.txt,Marie de Gournay,writer wrote novel number literary composition including equality men woman lady grievance insisted woman educated gournay editor commentator michel montaigne montaigne death gournay edited published essay,"['wrote', 'literary', 'published', 'including', 'number']",french
1109,Marilyn_Frye.txt,Marilyn Frye,radical feminist theorist known theory sexism racism oppression sexuality writing offer discussion feminist topic white supremacy male privilege gay lesbian marginalization approach issue perspective justice engaged metaphysics epistemology moral psychology social category,"['known', 'social', 'psychology', 'moral']",american
1110,Marilyn_McCord_Adams.txt,Marilyn McCord Adams,episcopal priest specialized religion philosophical theology medieval horace tracy pitkin professor historical theology yale divinity school 1998 2003 regius professor divinity university oxford 2004 2009,"['university', 'professor', 'school', 'philosophical', 'theology', 'oxford']",american
1111,Marin_Mersenne.txt,Marin Mersenne,polymath work touched wide variety field best known today mathematician mersenne prime number written form mathmn 2n − 1 integer mathn developed mersennes law harmonic vibrating string seminal work music theory harmonie universelle referred father acoustic mersenne ordained catholic priest contact scientific world called center world science mathematics half 1600s ability make connection people idea postbox europe member minim religious order wrote lectured theology,"['known', 'work', 'science', 'best', 'wrote', 'called', 'member', 'world', 'catholic', 'theology', 'religious', 'scientific', 'written', 'mathematics', 'developed', 'referred', 'form', 'polymath', 'order']",french
1112,Mario_Bunge.txt,Mario Bunge,argentinecanadian physicist philosophical writing combined scientific realism systemism materialism emergentism principle,"['philosophical', 'scientific']",argentinecanadian
1113,Mark_Sainsbury_(philosopher).txt,Mark Sainsbury (philosopher),british professor university texas austin known work philosophical logic language philosophy bertrand russell gottlob frege,"['known', 'work', 'university', 'professor', 'philosophical', 'british']",british
1114,Marko_Marulić.txt,Marko Marulić,efnmarko marulić splićanin form used sign work mean marko marulić split latin marcus marulus spalatensisefnalternative latin form include marcus marulis marcus marulus dalmata croatian poet lawyer judge renaissance humanist coined term psychology national poet croatia according george j gutsche marulics epic poem judita long poem croatian give marulić position literature comparable dante literature furthermore marulićs latin poetry high quality contemporary dubbed christian virgil,"['poet', 'christian', 'literature', 'latin', 'form', 'term', 'renaissance', 'position']",italian
1115,Marquis_de_Condorcet.txt,Marquis de Condorcet,known nicolas condorcet mathematician idea including support liberal economy free equal public instruction constitutional government equal right woman people race said embody ideal age enlightenment called witness enlightenment rationalism died prison period flight revolutionary authority,"['known', 'called', 'age', 'including', 'enlightenment', 'revolutionary', 'period', 'public', 'died']",french
1116,Marsilio_Ficino.txt,Marsilio Ficino,scholar catholic priest influential humanist early renaissance astrologer reviver neoplatonism touch major academic day translator plato complete extant work latin florentine academy attempt revive plato academy influenced direction tenor renaissance development european,"['scholar', 'influential', 'early', 'major', 'catholic', 'development', 'priest', 'influenced', 'renaissance']",italian
1117,Marsilius_of_Inghen.txt,Marsilius of Inghen,medieval dutch scholastic studied albert saxony nicole oresme jean buridan magister university paris university heidelberg 1386 1396,"['university', 'scholastic', 'paris', 'studied']",dutch
1118,Marsilius_of_Padua.txt,Marsilius of Padua,scholar trained medicine practiced variety profession important 14thcentury political figure political treatise defensor pacis attempt refute papalist claim plenitude power affair church state seen authority revolutionary political treatise written later middle age example trenchant critique caesaropapism western europe,"['political', 'important', 'later', 'church', 'written', 'western', 'revolutionary']",italian
1119,Martha_Nussbaum.txt,Martha Nussbaum,current ernst freund distinguished service professor law ethic university chicago jointly appointed law school department particular ancient roman political existentialism feminism ethic including animal right hold associate appointment classic divinity political science member committee southern asian study board member human right program previously taught harvard brown,"['university', 'political', 'professor', 'school', 'law', 'member', 'ancient', 'roman', 'taught', 'human', 'including']",american
1120,Martin_Buber.txt,Martin Buber,,[],
1121,Martin_Heidegger.txt,Martin Heidegger,key 20th century best known contribution phenomenology hermeneutics existentialism,"['known', 'best', '20th', 'key']",german
1122,Martin_Knutzen.txt,Martin Knutzen,follower christian wolff teacher immanuel kant introduced physic isaac newton,"['christian', 'teacher']",german
1123,Martin_Luther.txt,Martin Luther,professor theology priest author composer augustinian monk best known seminal figure protestant reformation namesake lutheranism,"['known', 'professor', 'best', 'figure']",german
1124,Martin_Luther_King_Jr..txt,Martin Luther King Jr.,baptist minister activist visible spokesman leader civil right movement 1955 assassination 1968 king advanced civil right nonviolence civil disobedience inspired christian belief nonviolent activism mahatma gandhi son early civil right activist minister martin luther king sr,"['early', 'christian', 'movement', 'activist', 'leader', 'minister']",american
1125,Mary_Astell.txt,Mary Astell,protofeminist writer rhetorician advocacy equal educational opportunity woman earned title feministimprove leaddatemarch 2021,[],english
1126,Mary_Midgley.txt,Mary Midgley,british senior lecturer newcastle university known work science ethic animal right wrote book beast man fifty went write 15 including animal matter wickedness ethical primate evolution religion science salvation awarded honorary doctorate durham newcastle university autobiography owl minerva published 2005,"['known', 'work', 'british', 'wrote', 'published', 'including']",british
1127,Mary_Wollstonecraft.txt,Mary Wollstonecraft,writer advocate woman right late 20th century wollstonecraft life encompassed unconventional personal relationship time received attention writing today wollstonecraft regarded founding feminist feminist cite life work important influence,"['important', 'life', 'regarded', '20th', 'late']",english
1128,Matthew_Arnold.txt,Matthew Arnold,poet cultural critic worked inspector school son thomas arnold celebrated headmaster rugby school brother tom arnold literary professor william delafield arnold novelist colonial administrator matthew arnold characterised sage writer type writer chastises instructs reader contemporary social issue inspector school thirtyfive year supported concept stateregulated secondary education,"['writer', 'social', 'poet', 'critic', 'literary', 'contemporary', 'concept', 'worked', 'novelist', 'cultural']",english
1129,Matthew_Tindal.txt,Matthew Tindal,,[],
1130,Matthew_of_Aquasparta.txt,Matthew of Aquasparta,friar minor scholastic elected minister general order,"['scholastic', 'minister']",italian
1131,Maurice_Blanchot.txt,Maurice Blanchot,,[],
1132,Maurice_Blondel.txt,Maurice Blondel,influential work notably laction aimed establishing correct relationship autonomous philosophical reasoning christian belief,"['influential', 'philosophical', 'christian']",french
1133,Maurice_Merleau-Ponty.txt,Maurice Merleau-Ponty,phenomenological strongly influenced edmund husserl martin heidegger constitution meaning human experience main wrote perception art politics religion biology psychology psychoanalysis language nature history lead editor le temp modernes leftist magazine established jeanpaul sartre simone beauvoir 1945,"['wrote', 'human', 'influenced']",french
1134,Max_Black.txt,Max Black,azerbaijaniborn britishamerican leading figure analytic year world war ii contribution language mathematics science art publishing study work frege translation freges published philosophical writing classic text,"['work', 'philosophical', 'figure', 'world', 'writing', 'published', 'leading', 'mathematics', 'analytic']",britishamerican
1135,Max_Horkheimer.txt,Max Horkheimer,sociologist famous work critical theory member frankfurt school social research horkheimer addressed authoritarianism militarism economic disruption environmental crisis poverty mass culture using history framework foundation critical theory important work include eclipse reason social science collaboration theodor adorno dialectic enlightenment frankfurt school horkheimer planned supported significant work possible,"['work', 'theory', 'school', 'history', 'social', 'important', 'member', 'sociologist', 'famous', 'significant', 'critical', 'culture']",german
1136,Max_Planck.txt,Max Planck,theoretical physicist discovery energy quantum won nobel prize physic 1918,"['prize', 'physicist']",german
